"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted",
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.06_0.08.csv",0.216666666666667,0.342857142857143,0.377142857142857,0.222380952380952,0.4,0.461587301587302,0.245079365079365,0.4,0.471746031746032,0.162168093043669,0.285714285714286,0.372262453368444,0.444444444444444
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.02_0.1.csv",0.266594516594517,0.342857142857143,0.386270871985158,0.186557886557887,0.314285714285714,0.347652347652348,0.136321195144725,0.285714285714286,0.339975990396158,0.240935970347735,0.285714285714286,0.321255775037288,0.358926787498216
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.1_0.08.csv",0.141760413499544,0.342857142857143,0.378803804890761,0.271461964870099,0.514285714285714,0.579878447872838,0.118055555555556,0.314285714285714,0.347619047619048,0.242836528550814,0.428571428571429,0.464811379097093,0.519658513751882
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.08_0.1.csv",0.232478632478632,0.342857142857143,0.375091575091575,0.285119047619048,0.457142857142857,0.52530612244898,0.159003831417625,0.371428571428571,0.463382594417077,0.234392800182274,0.371428571428571,0.392845750740488,0.481943858002971
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.02_0.08.csv",0.201940035273369,0.285714285714286,0.332199546485261,0.132088862481019,0.257142857142857,0.290179101943808,0.113519091847265,0.257142857142857,0.32109685979655,0.285714285714286,0.342857142857143,0.348299319727891,0.341118669690098
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.08_0.08.csv",0.281755511569176,0.4,0.442454439969968,0.235374149659864,0.428571428571429,0.499319727891157,0.140836940836941,0.285714285714286,0.331659451659452,0.184194890077243,0.342857142857143,0.33569306510483,0.456781865477518
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.06_0.06.csv",0.343215994531784,0.371428571428571,0.39776063535462,0.223540372670807,0.371428571428571,0.431478260869565,0.183673469387755,0.285714285714286,0.303401360544218,0.189236111111111,0.314285714285714,0.347222222222222,0.400222489217586
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.04_0.0.csv",0.228333333333333,0.342857142857143,0.367619047619048,0.319652305366591,0.457142857142857,0.52151171579743,0.235930735930736,0.4,0.458874458874459,0.158653846153846,0.314285714285714,0.364835164835165,0.479176343938249
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.06_0.0.csv",0.126243250923558,0.257142857142857,0.277643811147647,0.247702297702298,0.428571428571429,0.497192807192807,0.183150183150183,0.371428571428571,0.433699633699634,0.262209445181581,0.342857142857143,0.36235013303567,0.453154623154623
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.1_0.1.csv",0.215225563909774,0.485714285714286,0.566165413533835,0.227799227799228,0.514285714285714,0.605662805662806,0.072948328267477,0.342857142857143,0.51063829787234,0.156898656898657,0.371428571428571,0.396511425082854,0.562037977827451
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.02_0.06.csv",0.245679012345679,0.371428571428571,0.432698412698413,0.157783145464305,0.257142857142857,0.294465148378192,0.040404040404041,0.171428571428571,0.25974025974026,0.103864734299517,0.2,0.243478260869565,0.366197377501725
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.04_0.04.csv",0.25,0.4,0.471428571428571,0.254141414141414,0.4,0.450770562770563,0.100711548987411,0.257142857142857,0.352052545155993,0.23489010989011,0.285714285714286,0.304552590266876,0.440733044733045
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.08_0.06.csv",0.23692645074224,0.371428571428571,0.404125698862541,0.194059853190288,0.4,0.46789384528515,0.238191632928475,0.428571428571429,0.480065548486601,0.195454545454545,0.314285714285714,0.335683364254793,0.458843607447726
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.0_0.04.csv",0.138015071348405,0.171428571428571,0.172731395588538,0.177587844254511,0.171428571428571,0.188327228327228,0.197751322751323,0.2,0.182312925170068,0.170629370629371,0.171428571428571,0.194925074925075,0.197558799225466
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.06_0.04.csv",0.125286478227655,0.228571428571429,0.250616610280476,0.238744588744589,0.371428571428571,0.416450216450216,0.10989010989011,0.285714285714286,0.382417582417582,0.203734671125975,0.285714285714286,0.295588469501513,0.39009879009879
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.02_0.0.csv",0.251851851851852,0.314285714285714,0.340952380952381,0.155802469135802,0.285714285714286,0.330952380952381,0.049382716049383,0.285714285714286,0.444444444444444,0.27679012345679,0.342857142857143,0.402698412698413,0.396666666666667
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.1_0.04.csv",0.236010533245556,0.485714285714286,0.568268597761685,0.195238095238095,0.428571428571429,0.507619047619048,0.197945845004669,0.4,0.466853408029879,0.192857142857143,0.371428571428571,0.381496598639456,0.520533977031673
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.1_0.02.csv",0.172466422466422,0.4,0.423547880690738,0.183333333333333,0.428571428571429,0.502857142857143,0.13265306122449,0.371428571428571,0.455102040816327,0.211931818181818,0.4,0.467272727272727,0.475077303648732
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.0_0.0.csv",0.140740740740741,0.314285714285714,0.358095238095238,0.143229166666667,0.314285714285714,0.395833333333333,0.054054054054054,0.257142857142857,0.333590733590734,0.102334267040149,0.142857142857143,0.147707082833133,0.362506435006435
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.06_0.02.csv",0.098958333333333,0.228571428571429,0.252380952380952,0.247702297702298,0.428571428571429,0.497192807192807,0.137310606060606,0.285714285714286,0.312121212121212,0.091594827586207,0.228571428571429,0.311083743842364,0.412628482628483
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.04_0.08.csv",0.233692185007974,0.342857142857143,0.360811118705856,0.241269841269841,0.371428571428571,0.413968253968254,0.118937897739741,0.314285714285714,0.423348694316436,0.32781862745098,0.428571428571429,0.443897559023609,0.431939227303825
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.06_0.1.csv",0.112665112665113,0.228571428571429,0.271639471639472,0.231292517006803,0.4,0.472925170068027,0.213151927437642,0.371428571428571,0.416326530612245,0.177631578947368,0.285714285714286,0.308270676691729,0.429750566893424
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.0_0.06.csv",0.265432098765432,0.2,0.214285714285714,0.167997434664101,0.171428571428571,0.203092145949289,0.121825396825397,0.114285714285714,0.13530612244898,0.17636684303351,0.171428571428571,0.213605442176871,0.231107751742672
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.04_0.02.csv",0.190151515151515,0.314285714285714,0.358961038961039,0.240060468631897,0.4,0.456477702191988,0.396825396825397,0.485714285714286,0.546031746031746,0.310290404040404,0.371428571428571,0.361399711399711,0.49607457797934
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.02_0.04.csv",0.11957671957672,0.257142857142857,0.271836734693878,0.188949938949939,0.314285714285714,0.357221350078493,0.133167423022495,0.342857142857143,0.417830478700044,0.114708994708995,0.257142857142857,0.319673469387755,0.37263632387856
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.04_0.06.csv",0.236163101604278,0.4,0.458548510313216,0.229848171152519,0.342857142857143,0.377163561076605,0.218365330321852,0.371428571428571,0.423241106719368,0.216666666666667,0.285714285714286,0.315238095238095,0.427263205677528
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.0_0.1.csv",0.244505494505495,0.228571428571429,0.259183673469388,0.119047619047619,0.114285714285714,0.138775510204082,0.249355582688916,0.257142857142857,0.255468341182627,0.077160493827161,0.085714285714286,0.106349206349206,0.257264957264957
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.1_0.06.csv",0.213110698824985,0.485714285714286,0.567544836116265,0.271969696969697,0.514285714285714,0.574264069264069,0.239041703637977,0.428571428571429,0.452138420585626,0.174719887955182,0.457142857142857,0.525730292116847,0.555846399165727
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.1_0.0.csv",0.271903820816864,0.571428571428571,0.600188217579522,0.214489214489214,0.457142857142857,0.520716320716321,0.206959706959707,0.457142857142857,0.524175824175824,0.285795454545455,0.457142857142857,0.463896103896104,0.565264204394639
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.08_0.0.csv",0.155388471177945,0.342857142857143,0.398395989974937,0.261981496764105,0.457142857142857,0.50849324588455,0.137291280148423,0.371428571428571,0.481880024737168,0.124215367965368,0.2,0.17299938157081,0.482505375921525
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.0_0.02.csv",0.145299145299145,0.171428571428571,0.167765567765568,0.183164983164983,0.171428571428571,0.178124098124098,0.136700336700337,0.142857142857143,0.169090909090909,0.202279202279202,0.171428571428571,0.178168498168498,0.187870894537561
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.0_0.08.csv",0.19294532627866,0.2,0.207074829931973,0.172134038800705,0.171428571428571,0.199274376417234,0.223905723905724,0.171428571428571,0.174545454545455,0.166666666666667,0.171428571428571,0.208571428571429,0.213183994136375
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.08_0.02.csv",0.289608036890646,0.485714285714286,0.531978166760776,0.263015873015873,0.457142857142857,0.509904761904762,0.185714285714286,0.4,0.482857142857143,0.232230392156863,0.342857142857143,0.34593837535014,0.509199071459941
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.02_0.02.csv",0.234085213032581,0.257142857142857,0.269087003222342,0.169537252870586,0.314285714285714,0.364552114552114,0.049382716049383,0.285714285714286,0.444444444444444,0.250690131124914,0.342857142857143,0.378837622005324,0.395944727000628
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.04_0.1.csv",0.233692185007974,0.342857142857143,0.360811118705856,0.241269841269841,0.371428571428571,0.413968253968254,0.172161172161172,0.371428571428571,0.462820512820513,0.32781862745098,0.428571428571429,0.443897559023609,0.445096500138517
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfmrr_cont/dfmrr0.08_0.04.csv",0.267074829931973,0.428571428571429,0.486585034013606,0.175490486049492,0.4,0.48293404318249,0.210337008366565,0.428571428571429,0.49870982875909,0.210497835497836,0.371428571428571,0.417687074829932,0.489409635318395
,0.304859847663869,0.514285714285714,0.578667217152491,0.292247016651779,0.514285714285714,0.586601774266571,0.297086781531226,0.457142857142857,0.526948622693304,0.321975886314122,0.447619047619048,0.485938132828889,
