"File","Completeness","Conciseness","cor.mean","cov.mean","eigenvalues.mean","g_mean.mean","h_mean.mean","iq_range.mean","kurtosis.mean","mad.mean","max.mean","mean.mean","median.mean","min.mean","nr_cor_attr","nr_norm","nr_outliers","range.mean","sd.mean","skewness.mean","sparsity.mean","t_mean.mean","var.mean","ClassImbRatio","ClassOverlapPerc","OutlierPerc","attr_to_inst","inst_to_attr","nr_attr","nr_bin","nr_inst","nr_num","attr_conc.mean","attr_ent.mean","ena","nUnique","snr.mean","cEntropy","LabelIssuesPerc"
"soybean-small.data",0,0,,0.059761295822677,0.429634230503796,0.323756906845062,0.321722113502935,0.571428571428571,-1.70025068339699,0.29652,1.45714285714286,0.844099378881987,0.871428571428571,0.314285714285714,0.077310924369748,14,7,1.14285714285714,0.443783782718342,0.206233277485968,0.639092970521542,0.820408163265306,0.429634230503796,0.75,0,0,0.760869565217391,1.31428571428571,35,13,46,35,0.325669826277197,0.554774674413224,3.55954891700905,4,0.740945859226969,0.974229290941726,0.043478260869565
"spambase.data",0,0.085,0.060855660485637,40.033786818531,7136.3303081371,1.9554354043392,0.652828325295868,4.83866666666667,240.753420542086,2.35598145263158,483.942070175439,6.15077141113654,1.99948245614035,0.052631578947369,0.019423558897243,0,57,483.889438596491,15.1956399654649,11.1783556448903,0.0060837728083,2.53445921052632,7136.33030813709,0,0.000592203898051,0.035434782608696,0.012391304347826,80.7017543859649,57,0,4600,57,0.049352900328537,1.13003883702567,-3.23078063319329,2,0.276206814943945,0.967278400343707,0.005217391304348
"SPECT.csv",0,0.147169811320755,0.203165973406914,0.041158893517384,0.202605384895265,0,0,0.636363636363636,-0.833772792566979,0,1,0.328473413379074,0.045454545454546,0,0.056277056277056,0,8,1,0.447901419322073,0.804437397994821,0.498106060606061,0.225557461406518,0.202605384895265,0,0,0,0.083018867924528,12.0454545454545,22,22,265,22,0.062782489934493,0.852322305940879,0.890131080414315,2,0.731603281556039,0.979098167166715,0.007547169811321
"SPECTF.csv",0,0,0.290439865238565,29.5841856778322,99.5841415874006,63.4241779339906,61.4665809355596,9.5,5.02424273685071,6.77278636363636,81.1363636363636,64.5656946826758,66.6363636363636,18.9545454545455,0.137420718816068,0,44,62.1818181818182,9.69714127392534,-1.74351586481291,0.020343937395395,66.3071755288736,99.5841415874006,0.5,0.000335429769392,0.015094339622642,0.166037735849057,6.02272727272727,44,0,265,44,0.041632443489259,2.56379165015894,0.583240462429964,2,7.01081403224225,0.736768010002478,0.007547169811321
"starlog shuttle imbalanced.csv",0,0,0.209008307659922,174.52739806091,2955.56853707052,,,12.1111111111111,568.089047393787,6.9188,1257,30.6469987228608,28.3333333333333,-339.888888888889,0.138888888888889,0,9,1596.88888888889,37.9773217325365,11.9207571653868,0.019052590894581,28.6673478075777,2955.56853707052,0.8,0.000137931034483,0.00367816091954,0.004137931034483,241.666666666667,9,0,2175,9,0.06844866956168,2.8762693803781,-0.273421091219419,5,2.1458263053328,0.413162637991065,0.000919540229885
"starlog vehicle sikhouettes.dat",0,0,0.407134356561187,278.790746517439,2027.70219735707,113.838088603984,111.35955699439,34.6111111111111,5.09716059950158,21.2506,198.888888888889,117.63714661407,111.611111111111,78.3888888888889,0.392156862745098,0,8,120.5,22.7823498980519,1.03837148746895,0.024528408032728,114.90214770984,2027.70219735706,0,0,0.009467455621302,0.021301775147929,46.9444444444444,18,0,845,18,0.074162789327847,3.09291703062017,-0.534297489202904,4,7.9776285296881,0.999479181333304,0.002366863905325
"starlog_australian.dat",0,0,0.118069114892628,755.511408731935,1943889.98276209,4.49619504541609,2.96470904400352,44.5442857142857,21.0329907826514,12.4924935,7302.69642857143,90.0751197387518,15.4585714285714,1.33928571428571,0.010989010989011,0,9,7301.35714285714,387.110760214015,1.66930230447279,0.208258837241238,22.0510318416523,1943889.98276208,0,0.000290275761974,0.017416545718433,0.020319303338171,49.2142857142857,14,4,689,14,0.038222742788036,1.77410138546112,-10.1941716098499,2,1.7431852422068,0.991435746233607,0.002902757619739
"statlog_heart.csv",0,0,0.157525639638744,6.94521785869369,278.380145574514,44.9986617777846,44.2580755528953,11.2,0.068030564935994,7.73232923076923,82.4,46.0360398860399,45.7923076923077,25,0.012820512820513,0,7,57.4,8.43921680434283,0.422230770051345,0.234809300436888,45.7863722697056,278.380145574514,0,0.00026455026455,0.014814814814815,0.048148148148148,20.7692307692308,13,3,270,13,0.037497642769683,1.64671945702834,-10.7350992272543,2,2.93961169173357,0.991076059838222,0.007407407407407
"student-mat.csv",0,0,0.087442531998298,0.199606153345507,4.04791251686693,1.45028723046696,1.37551616870248,1.5625,1.28300613916672,1.0192875,7.15625,2.96131329113924,2.875,0.8125,0.01008064516129,0,19,6.34375,1.27457793728678,0.022329290902378,0.300132800317674,2.90005274261603,4.04791251686693,0.5,0,0.007594936708861,0.081012658227848,12.34375,32,12,395,32,0.014289594985051,1.43206177075951,-0.76374187826823,2,2.27567302935914,0.519086321733348,0.005063291139241
"student-por.csv",0,0,0.087632207049275,0.158435793717197,2.113976987388,1.12309002402366,1.05949931116718,1.40625,1.06997467864019,0.88029375,5.78125,2.93489984591679,2.78125,0.71875,0.01008064516129,0,19,5.0625,1.08430236870167,0.192837210279697,0.301428213791304,2.87827685421995,2.113976987388,0.5,0.000186767521128,0.012326656394453,0.049306625577812,20.28125,32,12,649,32,0.09034982028569,1.42838279664218,-2.1166529956905,2,2.25953389090457,0.932475584215516,0.003081664098613
"tae.data",0,0.266666666666667,0.164555781519617,2.09838478747203,52.5830067114094,8.97472414522724,7.16614497966845,8.4,0.059317000600024,5.48562,24.2,10.6626666666667,9.7,1.4,0,0,3,22.8,5.50051335972327,-0.449545879339745,0.214805503804628,10.1644444444444,52.5830067114094,0,0,0.006666666666667,0.033333333333333,30,5,2,150,5,0.225577632469056,1.37590621541426,2.32914082804456,3,2.94853764570404,0.999878626677473,0.013333333333333
"ThoraricSurgery.csv",0,0,0.073984567260051,0.200917865977861,13.572429705859,4.23269258230043,4.1622765553315,1.08296875,36.3769660471027,0.659757,12.5375,4.75274734042553,4.5975,1.4625,0.008333333333333,0,14,11.075,1.61696156939654,3.62306496703654,0.358837595055101,4.58718085106383,13.572429705859,0.5,0,0.014893617021277,0.034042553191489,29.375,16,10,470,16,0.015499005462935,0.978992706020934,0.557156538345505,2,1.34388558077864,0.607171654871303,0.004255319148936
"Thyroid Disease (New Thyroid) Multi-class Imbalanced data set
.csv",0,0,0.413589678218525,15.7079826994132,59.8893009345794,,,4.76,13.9520401205458,3.469284,58.4,25.7058604651163,24.84,13.02,0.2,0,5,45.38,6.6901690043539,2.62306021630443,0.011904148452345,24.9344186046512,59.8893009345794,0.666666666666667,0.002325581395349,0.013953488372093,0.023255813953488,43,5,0,215,5,0.094795316813233,2.31366521993566,1.4544364640243,3,2.48584360644474,0.747745768352558,0.009302325581395
"thyroid multiclass imbalance.csv",0,0.001388888888889,,0.000887382361933,0.031563356791467,0.038363898677131,0.034411255985256,0.067079166666667,58.0682852507339,0.01452948,0.802709523809524,0.076126188492064,0.04142380952381,0.002552380952381,0.004761904761905,1,18,0.800157142857143,0.138900308520804,5.67346004853578,0.382980612481551,0.047847490079365,0.031563356791467,0.666666666666667,0,0,0.029166666666667,34.2857142857143,21,14,720,21,0.05060885548328,1.01703420459449,-6.49688449549567,3,1.23971526985341,0.284997624295701,0.002777777777778
"thyroid.csv",0,0.009861111111111,0.049002983709044,0.000794387977055,0.032753753282934,0.038152601815649,0.032863021292251,0.066285238095238,388.707179320468,0.01388702,0.86452380952381,0.078029373544974,0.042228571428572,0.0015,0.004761904761905,0,19,0.86302380952381,0.141569107162495,9.24383863070807,0.358819034975659,0.049453830136684,0.032753753282934,0.666666666666667,0,0.001666666666667,0.002916666666667,342.857142857143,21,15,7200,21,0.002477929724148,1.34813844144566,-0.251305708833399,3,1.26519837303525,0.282404883939319,0.000277777777778
"thyroid5cn21.csv",0,0.009861111111111,0.049002983709044,0.000794387977055,0.032753753282934,0.038152601815649,0.032863021292251,0.066285238095238,388.707179320468,0.01388702,0.86452380952381,0.078029373544974,0.042228571428572,0.0015,0.004761904761905,0,19,0.86302380952381,0.141569107162495,9.24383863070807,0.358819034975659,0.049453830136684,0.032753753282934,0.666666666666667,0,0.001666666666667,0.002916666666667,342.857142857143,21,15,7200,21,0.004434607589946,1.34813844144566,-0.251305708833399,3,1.26519837303525,0.282404883939319,0.000277777777778
"tic-tac-toe.data",0,0,0.073274013423829,0.044909216971329,0.6122687462321,0,0,1.44444444444444,-1.28139903367084,1.4826,2,1.19238360617671,1,0,0,0,0,2,0.782263070735713,-0.351266141509764,0.332635983263598,1.31420289855072,0.612268746232099,0.5,0,0,0.009404388714734,106.333333333333,9,0,957,9,0.014670121951694,1.53820757698769,14.6065892675443,2,1.51214474309836,0.931284907144767,0.00208986415883
"titanic.csv",0,0.989095865515675,0.185446648025362,0.185662887347803,1.00091980495761,,,0.629333333333333,4.80617483979668,0.46632712,1.95533333333333,-0.000269059518401,0.1048,-1.33933333333333,0,0,2,3.29466666666667,1.00045972884033,0.683594008861161,0.416401515151515,0.151765430229624,1.00091980495761,0.5,0.00397546569741,0.015901862789641,0.001363016810541,733.666666666667,3,2,2201,3,0.054808867354724,0.958873366888498,-2.03478316511846,2,-0.094807828534386,0.907651405879656,0.000908677873694
"trial.csv",7.16E-05,0.016752577319588,0.223743129741234,37.2480159164747,613.326581670406,1.90697978529059,1.62327419934843,6.62573529411765,88.4907709213806,1.30730435294118,219.095294117647,6.27700479078229,2.41352941176471,1.34411764705882,0.088235294117647,0,12,217.751176470588,13.0996118717296,6.04465601923735,0.185904594915211,3.62899019187074,613.326581670406,0.5,0,0.007731958762887,0.021907216494845,45.6470588235294,17,0,776,17,0.135982552503887,1.51648682291447,-1.33298576180407,2,2.5805671277318,0.953479191598544,0.002577319587629
"TUANDROMD.csv",0,0.851702508960573,,0.00441202932311,0.036732399868416,0,0,0.062240663900415,225.478070319478,0,0.825726141078838,0.059663104745758,0.037344398340249,0,0.150691562932227,42,184,0.825726141078838,0.136084231650006,9.2454876777006,0.587044421490485,0.035587105963956,0.036732399868416,0.5,4.35E-05,0.016129032258065,0.053987455197133,18.5228215767635,241,199,4464,241,0.281772417553157,0.187405836354238,0.923609544778102,2,0.199195330810617,0.724697190905488,0.000448028673835
"Turkish_music.csv",0,0.03,0.118982310220019,4600.1094862515,142861.705132835,,,142.91981,3.4688964144262,104.872200258,580.02698,260.7279905,255.15433,50.07158,0.033469387755102,3,38,529.9554,100.543216563098,0.526906993051227,0.002825192231296,256.359158583333,142861.705132835,0,4.90E-05,0.015,0.125,8,50,0,400,50,0.022476813559941,2.7993932860808,0,4,7.17885271977153,1,0.01
"vehicle0.csv",0,0,0.407056534919119,278.446154650724,2025.5889786488,113.838670848547,111.362871917064,34.5694444444444,5.09647653812027,21.1682333333333,198.888888888889,117.634948778566,111.555555555556,78.3888888888889,0.392156862745098,0,8,120.5,22.7708391720963,1.03788710090791,0.024529774191605,114.903215223097,2025.5889786488,0.5,0,0.014184397163121,0.021276595744681,47,18,0,846,18,0.08895199891533,3.09292975417982,-0.21301939254574,2,7.94118767282775,0.78700833293397,0.002364066193853
"vehicle1.csv",0,0,0.407056534919119,278.446154650724,2025.5889786488,113.838670848547,111.362871917064,34.5694444444444,5.09647653812027,21.1682333333333,198.888888888889,117.634948778566,111.555555555556,78.3888888888889,0.392156862745098,0,8,120.5,22.7708391720963,1.03788710090791,0.024529774191605,114.903215223097,2025.5889786488,0.666666666666667,0,0.015366430260047,0.021276595744681,47,18,0,846,18,0.102044390475228,3.09292975417982,-0.404614177624502,3,7.98634790184418,0.950746386897165,0.002364066193853
"vehicle2.csv",0,0,0.407056534919119,278.446154650724,2025.5889786488,113.838670848547,111.362871917064,34.5694444444444,5.09647653812027,21.1682333333333,198.888888888889,117.634948778566,111.555555555556,78.3888888888889,0.392156862745098,0,8,120.5,22.7708391720963,1.03788710090791,0.024529774191605,114.903215223097,2025.5889786488,0.666666666666667,0,0.015366430260047,0.021276595744681,47,18,0,846,18,0.131867305049139,3.09292975417982,-0.40024962065428,3,7.95903536186134,0.940532055577573,0.002364066193853
"vehicle3.csv",0,0,0.407056534919119,278.446154650724,2025.5889786488,113.838670848547,111.362871917064,34.5694444444444,5.09647653812027,21.1682333333333,198.888888888889,117.634948778566,111.555555555556,78.3888888888889,0.392156862745098,0,8,120.5,22.7708391720963,1.03788710090791,0.024529774191605,114.903215223097,2025.5889786488,0.666666666666667,0,0.018912529550828,0.021276595744681,47,18,0,846,18,0.121223051487699,3.09292975417982,-0.404615553699556,3,7.98547423162992,0.950746386897165,0.002364066193853
"Wholesale customers data.csv",0,0,0.221452557077483,9179830.20829759,51284040.8163973,2477.4642743412,561.343206392369,5122.32142857143,42.3509448836494,2946.2439,61153,4746.95422077922,2885.35714285714,13.2857142857143,0.142857142857143,0,6,61139.7142857143,5996.32526556532,4.20124566160724,0.047488138803502,3260.35227272727,51284040.8163972,0.5,0.002272727272727,0.022727272727273,0.015909090909091,62.8571428571429,7,0,440,7,0.041993860122256,2.50182137771182,1.93706784045799,2,1.30891177306475,0.907322645189685,0.004545454545455
"wine imbalance.csv",0,0,0.304957481350349,40.5707659467767,7645.50038396717,64.2145256191111,59.7797834830276,39.9298076923077,-0.06027572892649,25.0798896923077,148.29,69.1336629209162,63.315,28.9707692307692,0.179487179487179,1,7,119.319230769231,26.1777852313261,0.34428888596094,0.006196757204043,65.0711082621083,7645.50038396718,0,0,0.00561797752809,0.073033707865169,13.6923076923077,13,0,178,13,0.073268233627968,2.31727067117407,3.61704259738991,3,4.71756549796192,0.988554793026509,0.01123595505618
"wine.data",0,0,0.302442917158081,39.9083617092243,7644.12783766806,64.0721957835968,59.6580972321931,39.9707692307692,-0.047175459309511,24.789072,148.29,68.9831794867449,63.1976923076923,28.9707692307692,0.179487179487179,1,7,119.319230769231,26.1674879510584,0.348460445710094,0.006244564001193,64.806718907261,7644.12783766806,0,0,0.005649717514124,0.073446327683616,13.6153846153846,13,0,177,13,0.079015653449025,2.31722203952825,3.61496578635142,3,4.72221584373743,0.988431801378592,0.011299435028249
"wine5cn10-nc.csv",0,0,0.304957481350349,40.5707659467767,7645.50038396717,64.2145256191111,59.7797834830276,39.9298076923077,-0.06027572892649,25.0798896923077,148.29,69.1336629209162,63.315,28.9707692307692,0.179487179487179,1,7,119.319230769231,26.1777852313261,0.34428888596094,0.006196757204043,65.0711082621083,7645.50038396718,0,0,0.00561797752809,0.073033707865169,13.6923076923077,13,0,178,13,0.071401114879527,2.31727067117407,3.61704259738991,3,4.71756549796192,0.988554793026509,0.01123595505618
"winequality-red.csv",0,0.150093808630394,0.19982324196321,4.76619315114187,108.89063760407,6.88810521915547,5.87636914062457,5.39747590909091,8.26498451364447,3.70395666709091,37.9549718181818,8.13421922451532,7.09870454545455,2.28109727272727,0.109090909090909,0,11,35.6738745454545,4.39262548450978,1.67995752047038,0.009414729613128,7.24545222495507,108.89063760407,0.666666666666667,5.21E-05,0.006253908692933,0.006879299562226,145.363636363636,11,0,1599,11,0.023440632118688,3.44405194238447,-0.495055817844448,6,48.8419413395142,0.661155292206029,0.006253908692933
"winequality-white.csv",0,0.191302572478563,0.178266246729611,10.8380076677351,193.031058098144,17.1849359103401,15.813789886,8.51621613636364,7.05367625503618,6.11897863309091,75.6586345454546,18.43268707246,17.7878854545455,2.49237363636364,0.072727272727273,0,10,73.1662609090909,6.10577528363978,1.29962377174141,0.007836986170969,17.9888230425685,193.031058098144,0.714285714285714,0.00051041241323,0.013270722743977,0.002245814618212,445.272727272727,11,0,4898,11,0.014622108245347,3.97274806392307,-0.384762669635631,7,32.9424433463278,0.663156239564837,0.002245814618212
"yeast-0-5-6-7-9_vs_4.csv",0,0.001893939393939,0.090533737533601,0.001161686437772,0.010596888970948,0.375905448194277,0.364532196009195,0.10125,35.9374046629415,0.069496875,0.86375,0.388179450757576,0.375625,0.1825,0.035714285714286,0,7,0.68125,0.094477854477457,3.29260510162935,0.117978721967396,0.379044811320755,0.010596888970948,0.5,0,0.015151515151515,0.015151515151515,66,8,1,528,8,0.016694746760847,2.06055584257733,1.68611809260692,2,4.21081593519719,0.458094924367591,0.003787878787879
"yeast-1_vs_7.csv",0,0.008714596949891,0.072813418729593,0.000706662933652,0.009295347775209,0.316854922434795,0.309003065380118,0.102857142857143,24.6549992898017,0.069894,0.85,0.428120136943666,0.417142857142857,0.165714285714286,0,1,7,0.684285714285714,0.090679402766162,1.84958870131343,0.086973627383878,0.419984528107272,0.009295347775209,0.5,0,0.019607843137255,0.015250544662309,65.5714285714286,7,1,459,7,0.013025194946607,2.34889841530858,0.428383961951409,2,5.23882883812003,0.348362469436552,0.004357298474946
"yeast-2_vs_4.csv",0,0.04863813229572,0.115692991738332,0.001013404972656,0.007934818502969,0.309456932155932,0.304096634273294,0.07375,79.3542261909156,0.05003775,0.8625,0.375727140077821,0.36375,0.1625,0.035714285714286,0,8,0.7,0.0820640746063,4.69695448185479,0.138614845935705,0.367862903225806,0.007934818502969,0.5,0,0.013618677042802,0.01556420233463,64.25,8,2,514,8,0.015496553734224,2.06983464064483,5.35434094717171,2,4.30335073853106,0.466523860691863,0.003891050583658
"yeast-2_vs_8.csv",0,0.051867219917013,0.116735755316921,0.000834145206033,0.008349113620483,0.307323297234759,0.302905199602588,0.069375,23.7040543084633,0.04633125,0.875,0.374242738589212,0.3625,0.1775,0,2,8,0.6975,0.087788882202549,2.85527005080499,0.119313796457164,0.365081896551724,0.008349113620483,0.5,0,0.014522821576764,0.016597510373444,60.25,8,1,482,8,0.013387355837012,1.96032158697645,2.50892151663527,2,4.6561064001935,0.249099670188539,0.004149377593361
"yeast.data",0,0,0.087111082052835,2991.83998257524,35961.5007121608,0.196069114673771,0.191460788952563,146.169,22.5590942819958,108.4240206,294.956,147.530652730951,147.894,0.095,0.044444444444445,0,8,294.861,84.8805396318701,2.32396115723076,0.092080148099713,147.606399551066,35961.5007121608,0.8,0.000183902409122,0.005394470667566,0.006743088334457,148.3,10,1,1483,10,0.018236236923686,2.60871946883586,-0.984319916857489,10,3.81515701982637,0.74966674302704,1.18273769386379
"yeast1.csv",0,0.02088948787062,0.08927313518066,0.001078270383237,0.010407774277617,0.245101211733368,0.239341798605838,0.08625,28.5178429256537,0.05745075,0.945,0.381196933962264,0.3675,0.11875,0.035714285714286,0,8,0.82625,0.096664034347213,2.90694148407036,0.115099317393092,0.371079035874439,0.010407774277617,0.5,0,0.018194070080863,0.005390835579515,185.5,8,1,1484,8,0.008720906375672,2.41983491377228,-0.394798370667687,2,4.19798178521348,0.867534473332695,0.001347708894879
"yeast3.csv",0,0.02088948787062,0.08927313518066,0.001078270383237,0.010407774277617,0.245101211733368,0.239341798605838,0.08625,28.5178429256537,0.05745075,0.945,0.381196933962264,0.3675,0.11875,0.035714285714286,0,8,0.82625,0.096664034347213,2.90694148407036,0.115099317393092,0.371079035874439,0.010407774277617,0.5,0,0.016172506738545,0.005390835579515,185.5,8,1,1484,8,0.008720906375672,2.41983491377228,-0.235882993777927,2,4.16615863361795,0.49942795375239,0.001347708894879
"yeast4.csv",0,0.02088948787062,0.08927313518066,0.001078270383237,0.010407774277617,0.245101211733368,0.239341798605838,0.08625,28.5178429256537,0.05745075,0.945,0.381196933962264,0.3675,0.11875,0.035714285714286,0,8,0.82625,0.096664034347213,2.90694148407035,0.115099317393092,0.371079035874439,0.010407774277617,0.5,0,0.018194070080863,0.005390835579515,185.5,8,1,1484,8,0.008720906375672,2.41983491377228,-0.104362853381717,2,4.14808987513436,0.21583811252498,0.001347708894879
"yeast5.csv",0,0.02088948787062,0.08927313518066,0.001078270383237,0.010407774277617,0.245101211733368,0.239341798605838,0.08625,28.5178429256537,0.05745075,0.945,0.381196933962264,0.3675,0.11875,0.035714285714286,0,8,0.82625,0.096664034347213,2.90694148407036,0.115099317393092,0.371079035874439,0.010407774277617,0.5,0,0.018194070080863,0.005390835579515,185.5,8,1,1484,8,0.008720906375672,2.41983491377228,-0.093307525444539,2,4.1465508999277,0.192631542432951,0.001347708894879
"yeast5cn21.csv",0,0.02088948787062,0.08927313518066,0.001078270383237,0.010407774277617,0.245101211733368,0.239341798605838,0.08625,28.5178429256537,0.05745075,0.945,0.381196933962264,0.3675,0.11875,0.035714285714286,0,8,0.82625,0.096664034347213,2.90694148407036,0.115099317393092,0.371079035874439,0.010407774277617,0.8,0,0.015498652291105,0.005390835579515,185.5,8,1,1484,8,0.008720906375672,2.41983491377228,-0.984472688222863,10,4.27810427130037,0.74969041023664,0.001347708894879
"yeast6.csv",0,0.02088948787062,0.08927313518066,0.001078270383237,0.010407774277617,0.245101211733368,0.239341798605838,0.08625,28.5178429256537,0.05745075,0.945,0.381196933962264,0.3675,0.11875,0.035714285714286,0,8,0.82625,0.096664034347213,2.90694148407036,0.115099317393092,0.371079035874439,0.010407774277617,0.5,0,0.017520215633423,0.005390835579515,185.5,8,1,1484,8,0.008720906375672,2.41983491377228,-0.078229232555719,2,4.14439712141048,0.161121206087741,0.001347708894879
"yeastimbalance.csv",0,0.02088948787062,0.08927313518066,0.001078270383237,0.010407774277617,0.245101211733368,0.239341798605838,0.08625,28.5178429256537,0.05745075,0.945,0.381196933962264,0.3675,0.11875,0.035714285714286,0,8,0.82625,0.096664034347213,2.90694148407036,0.115099317393092,0.371079035874439,0.010407774277617,0.8,0,0.015498652291105,0.005390835579515,185.5,8,1,1484,8,0.008720906375672,2.41983491377228,-0.984472688222863,10,4.27810427130037,0.74969041023664,0.001347708894879
"zoo.data",0,0,0.241642633294622,0.20119578134284,48.8216458704694,0,0,3.44117647058824,-0.256873973334925,2.2239,7.11764705882353,3.41823529411765,3.38235294117647,0,0.117647058823529,0,9,7.11764705882353,2.19011683487088,0.366329887183366,0.446034918405685,3.39411764705882,48.8216458704694,0.857142857142857,0,0,0.17,5.88235294117647,17,15,100,17,0.180945781933676,0.834087814121908,-83.5463256972059,7,1.07113784816423,0.855379181443445,0.02
