"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted","Max","Average","Average 2","Average weighted","Average micro","Average macro"
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.08_0.08.csv",0.440627177700348,0.628571428571429,0.653897461423594,0.135849056603774,0.514285714285714,0.679245283018868,0.169444444444444,0.457142857142857,0.567460317460317,0.267399267399267,0.514285714285714,0.540973312401884,0.679245283018868,0.464098502894851,0.569482761073797,0.610394093576166,0.528571428571429,0.253329986536958
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.06_0.0.csv",0.334035087719298,0.6,0.653634085213033,0.322779922779923,0.6,0.658135686707115,0.150802139037433,0.428571428571429,0.532620320855615,0.364920634920635,0.542857142857143,0.556371882086168,0.658135686707115,0.478727360895649,0.571523818286313,0.600190493715483,0.542857142857143,0.293134446114322
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.08_0.06.csv",0.275070028011204,0.457142857142857,0.464185674269708,0.16969696969697,0.514285714285714,0.652813852813853,0.130769230769231,0.485714285714286,0.653846153846154,0.363125763125763,0.514285714285714,0.53240886098029,0.653846153846154,0.434445425411812,0.534335389167322,0.575813635477501,0.492857142857143,0.234665497900792
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.06_0.1.csv",0.316363636363636,0.542857142857143,0.615064935064935,0.136,0.485714285714286,0.621714285714286,0.122448979591837,0.428571428571429,0.542274052478134,0.325396825396825,0.485714285714286,0.519047619047619,0.621714285714286,0.428430623042868,0.530119754395265,0.574525223076244,0.485714285714286,0.225052360338074
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.06_0.02.csv",0.422222222222222,0.542857142857143,0.563492063492064,0.286031746031746,0.542857142857143,0.594240362811791,0.214443084455324,0.514285714285714,0.591991606924287,0.347619047619048,0.514285714285714,0.512925170068027,0.594240362811791,0.470604251492519,0.547116864697735,0.565662300824042,0.528571428571429,0.317579025082085
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.06_0.04.csv",0.238771929824561,0.457142857142857,0.500802005012531,0.204968944099379,0.542857142857143,0.623957409050577,0.264253393665158,0.571428571428571,0.604007756948934,0.331111111111111,0.485714285714286,0.504761904761905,0.623957409050577,0.444148109301418,0.5363339916146,0.558382268943487,0.514285714285714,0.259776344675052
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.06_0.08.csv",0.322779922779923,0.542857142857143,0.563044677330392,0.136170212765957,0.457142857142857,0.583586626139818,0.127659574468085,0.428571428571429,0.547112462006079,0.305347985347985,0.457142857142857,0.49193092621664,0.583586626139818,0.413612222730764,0.508923622175902,0.546418672923232,0.471428571428572,0.222989423840488
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.08_0.0.csv",0.369094304388422,0.514285714285714,0.509750566893424,0.254545454545454,0.628571428571429,0.71038961038961,0.274509803921569,0.628571428571429,0.685714285714286,0.158029878618114,0.285714285714286,0.202120848339336,0.71038961038961,0.435108134162756,0.520639771059939,0.526993827834164,0.514285714285714,0.26404486036839
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.04_0.06.csv",0.275287892934952,0.457142857142857,0.4984393757503,0.139393939393939,0.428571428571429,0.531948051948052,0.191860465116279,0.485714285714286,0.616611295681063,0.183755183755184,0.371428571428571,0.412992584421156,0.616611295681063,0.382762160988172,0.475356056332214,0.514997826950143,0.435714285714286,0.197574370300089
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.08_0.1.csv",0.263181818181818,0.4,0.39512987012987,0.32979242979243,0.428571428571429,0.438792953078667,0.130769230769231,0.485714285714286,0.653846153846154,0.413333333333333,0.571428571428571,0.571428571428571,0.653846153846154,0.423499053856197,0.493113979274694,0.514799387120816,0.471428571428572,0.284269203019203
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.04_0.1.csv",0.19859943977591,0.4,0.401632653061224,0.297619047619048,0.514285714285714,0.546712018140589,0.108974358974359,0.485714285714286,0.653846153846154,0.180263157894737,0.4,0.43609022556391,0.653846153846154,0.385311421239661,0.479785131326485,0.509570262652969,0.45,0.196364001066014
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.1_0.0.csv",0.358033794162826,0.485714285714286,0.496984858459513,0.352727272727273,0.485714285714286,0.49595547309833,0.28,0.485714285714286,0.488380952380952,0.19349593495935,0.457142857142857,0.554936120789779,0.554936120789779,0.427900010071978,0.493817889876786,0.509064351182144,0.478571428571429,0.296064250462362
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.1_0.02.csv",0.368253968253968,0.514285714285714,0.521541950113379,0.244588744588745,0.457142857142857,0.506246134817563,0.109090909090909,0.342857142857143,0.467532467532468,0.33562091503268,0.485714285714286,0.536694677871148,0.536694677871148,0.407464147275072,0.47900190379182,0.50800380758364,0.45,0.264388634241576
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.04_0.0.csv",0.34244227994228,0.542857142857143,0.578648732220161,0.287936913895993,0.542857142857143,0.626342710997442,0.291666666666667,0.457142857142857,0.485238095238095,0.22125192814848,0.314285714285714,0.341385707888171,0.626342710997442,0.419337991011679,0.486094762935841,0.507903811585967,0.464285714285714,0.285824447163355
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.06_0.06.csv",0.307380952380952,0.571428571428571,0.621020408163265,0.175450081833061,0.514285714285714,0.612578910451251,0.135849056603774,0.514285714285714,0.679245283018868,0.148173913043478,0.142857142857143,0.112695652173913,0.679245283018868,0.377937616710475,0.471049674583055,0.506385063451824,0.435714285714286,0.191713500965316
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.08_0.04.csv",0.147142857142857,0.314285714285714,0.315510204081633,0.174825174825175,0.542857142857143,0.677722277722278,0.16969696969697,0.457142857142857,0.555844155844156,0.285032796660704,0.428571428571429,0.464128119942073,0.677722277722278,0.377729974897749,0.46950773755591,0.503301189397535,0.435714285714286,0.194174449581427
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.04_0.02.csv",0.149122807017544,0.4,0.479699248120301,0.252455462981779,0.542857142857143,0.623438906145673,0.1,0.428571428571429,0.6,0.212732919254658,0.257142857142857,0.244128955930198,0.623438906145673,0.357512477335132,0.44697981734595,0.486816777549043,0.407142857142857,0.178577797313495
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.1_0.08.csv",0.284329004329004,0.4,0.445837971552257,0.506483516483516,0.485714285714286,0.561036106750392,0.17002457002457,0.371428571428571,0.447876447876448,0.194417291191485,0.342857142857143,0.382311595214821,0.561036106750392,0.382693041951875,0.42963276517424,0.459265530348479,0.4,0.288813595507144
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.04_0.08.csv",0.136136136136136,0.342857142857143,0.388502788502788,0.14573268921095,0.457142857142857,0.578053830227743,0.142676767676768,0.371428571428571,0.422943722943723,0.247284878863826,0.4,0.431936985320444,0.578053830227743,0.338724697525913,0.424108237302909,0.455359331748675,0.392857142857143,0.16795761797192
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.04_0.04.csv",0.247152194211018,0.428571428571429,0.481104441776711,0.239035087719298,0.514285714285714,0.61203007518797,0.223138491389765,0.342857142857143,0.368441841932019,0.214076664076664,0.314285714285714,0.322284382284382,0.61203007518797,0.358938598214819,0.422982592647635,0.445965185295271,0.4,0.230850609349186
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.08_0.02.csv",0.216623376623377,0.457142857142857,0.448163265306123,0.264084170253467,0.485714285714286,0.515324178451869,0.11304347826087,0.371428571428571,0.452173913043478,0.366666666666667,0.371428571428571,0.356190476190476,0.515324178451869,0.368165317542551,0.432195764838279,0.442962958247987,0.421428571428571,0.240104422951095
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.1_0.1.csv",0.260807864974532,0.4,0.393970843970844,0.33564263322884,0.4,0.398611733094492,0.168918918918919,0.371428571428571,0.486293436293436,0.207264957264957,0.371428571428571,0.458730158730159,0.486293436293436,0.354424807444444,0.410057914368259,0.434401543022233,0.385714285714286,0.243158593596812
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.1_0.04.csv",0.293377120963328,0.371428571428571,0.37787160841348,0.371316526610644,0.485714285714286,0.541992797118848,0.258333333333333,0.457142857142857,0.478571428571429,0.304774056353004,0.342857142857143,0.312156147945622,0.541992797118848,0.382961323037712,0.420966854899029,0.427647995512345,0.414285714285714,0.306950259315077
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.1_0.06.csv",0.243006535947712,0.371428571428571,0.393146591970121,0.221316732691945,0.314285714285714,0.31914194087369,0.153333333333333,0.285714285714286,0.286666666666667,0.236507936507936,0.457142857142857,0.524353741496599,0.524353741496599,0.317170409004953,0.368985046197313,0.380827235251769,0.357142857142857,0.213541134620232
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.02_0.06.csv",0.167032967032967,0.285714285714286,0.303296703296703,0.140345368916798,0.257142857142857,0.27679748822606,0.072948328267477,0.342857142857143,0.51063829787234,0.134149659863946,0.257142857142857,0.30530612244898,0.51063829787234,0.254447673231868,0.317361969337653,0.349009652961021,0.285714285714286,0.128619081020297
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.02_0.0.csv",0.145689982532088,0.228571428571429,0.238403584719374,0.132543339916612,0.342857142857143,0.433530831687514,0.144452039188881,0.371428571428571,0.467805878332194,0.171098742527314,0.228571428571429,0.245310245310245,0.467805878332194,0.262521934636899,0.319559888934737,0.346262635012332,0.292857142857143,0.148446026041224
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.02_0.02.csv",0.203842940685046,0.285714285714286,0.292690058479532,0.173683459397745,0.342857142857143,0.423119737405452,0.169772256728778,0.314285714285714,0.384265010351967,0.158570397856112,0.228571428571429,0.235903937332509,0.423119737405452,0.267773030805476,0.313425914374754,0.333994685892365,0.292857142857143,0.17646726366692
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.02_0.1.csv",0.201147620852054,0.314285714285714,0.326476479185839,0.156849602010892,0.314285714285714,0.368496020108923,0.107376283846872,0.314285714285714,0.41531279178338,0.07055900621118,0.171428571428571,0.203329192546584,0.41531279178338,0.246986059235953,0.303487524738805,0.328403620906181,0.278571428571428,0.13398312823025
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.02_0.08.csv",0.165384615384615,0.257142857142857,0.276043956043956,0.130541871921182,0.257142857142857,0.29376026272578,0.097402597402597,0.314285714285714,0.445454545454546,0.130756302521008,0.257142857142857,0.28981512605042,0.445454545454546,0.242906130268199,0.298848521998623,0.326268472568676,0.271428571428571,0.131021346807351
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.02_0.04.csv",0.146722325293754,0.228571428571429,0.219511440940012,0.128354978354978,0.285714285714286,0.357878787878788,0.129251700680272,0.314285714285714,0.401360544217687,0.125301733596664,0.228571428571429,0.266535001097213,0.401360544217687,0.236004947433519,0.28780357890957,0.311321443533425,0.264285714285714,0.132407684481417
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.0_0.0.csv",0.185185185185185,0.142857142857143,0.171428571428571,0.051984126984127,0.2,0.272551020408163,0.045454545454546,0.257142857142857,0.409090909090909,0.206128747795414,0.142857142857143,0.147108843537415,0.409090909090909,0.185982424395123,0.217879560915275,0.250044836116265,0.185714285714286,0.122188151354818
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.0_0.02.csv",0.10916179337232,0.171428571428571,0.188721804511278,0.091731507417782,0.114285714285714,0.143822862478325,0.219135802469136,0.2,0.217460317460317,0.145563695563696,0.171428571428571,0.160607012035583,0.219135802469136,0.161112304370941,0.170969356703545,0.177652999121376,0.164285714285714,0.141398199705733
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.0_0.06.csv",0.158691490064039,0.2,0.239285289873525,0.080246913580247,0.085714285714286,0.103174603174603,0.159972743306077,0.171428571428571,0.191084312512884,0.058333333333333,0.057142857142857,0.077142857142857,0.239285289873525,0.131851438106107,0.140621597123698,0.152671765675967,0.128571428571429,0.114311120070924
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.0_0.1.csv",0.272951739618406,0.285714285714286,0.290966810966811,0.044444444444445,0.028571428571429,0.011428571428572,0.069444444444445,0.114285714285714,0.139285714285714,0.061728395061728,0.085714285714286,0.111111111111111,0.290966810966811,0.126303912137245,0.13338474025974,0.138198051948052,0.128571428571429,0.112142255892256
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.0_0.04.csv",0.08289241622575,0.114285714285714,0.156916099773243,0.023653906006847,0.057142857142857,0.087234893957583,0.068783068783069,0.142857142857143,0.185714285714286,0.076190476190476,0.085714285714286,0.115918367346939,0.185714285714286,0.099775292833183,0.118222955849006,0.136445911698013,0.1,0.062879966801536
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_cont/dfearr0.0_0.08.csv",0.159477124183007,0.171428571428571,0.187394957983193,0.122671156004489,0.142857142857143,0.181760461760462,0.049382716049383,0.057142857142857,0.050793650793651,0.093318809005084,0.085714285714286,0.097665732959851,0.187394957983193,0.116633955490165,0.121844707580002,0.129403700874289,0.114285714285714,0.106212451310491
,0.244667293122696,0.384126984126984,0.40700588993038,0.201708150148207,0.397619047619048,0.462876854333083,0.153752325745288,0.376984126984127,0.463522367467189,0.217758398501996,0.328571428571429,0.349409393778139,,,,,,
,,,,,,,,,0.685714285714286,,,,,,,,,
