"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted","Max","Average","Average2","Average weighted","Average micro","Average macro"
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.08_0.0.csv",0.267167919799499,0.628571428571429,0.667311134980308,0.29417211328976,0.657142857142857,0.6803081232493,0.140740740740741,0.542857142857143,0.703703703703704,0.240656040656041,0.485714285714286,0.476661716661717,0.703703703703704,0.482083933947232,0.605283799110093,0.631996169648757,0.578571428571429,0.23568420362151
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.08_0.08.csv",0.244764267990074,0.371428571428571,0.353463310882666,0.188444444444444,0.542857142857143,0.670984126984127,0.135849056603774,0.514285714285714,0.679245283018868,0.362051282051282,0.542857142857143,0.592820512820513,0.679245283018868,0.433254238018693,0.533492725641843,0.574128308426544,0.492857142857143,0.232777262772393
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.08_0.06.csv",0.189775910364146,0.371428571428571,0.374309723889556,0.226938775510204,0.571428571428571,0.685014577259475,0.165,0.457142857142857,0.564285714285714,0.283392060136246,0.571428571428571,0.636356924729018,0.685014577259475,0.424708521466911,0.528924438949042,0.564991735040941,0.492857142857143,0.216276686502649
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.06_0.1.csv",0.203106852497096,0.457142857142857,0.501841712294674,0.161094224924012,0.485714285714286,0.588623534520191,0.113207547169811,0.514285714285714,0.679245283018868,0.158730158730159,0.4,0.434013605442177,0.679245283018868,0.39141714797832,0.507608374052346,0.550931033818978,0.464285714285714,0.15903469583027
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.06_0.02.csv",0.24468524251806,0.457142857142857,0.482989827509951,0.256707127295363,0.514285714285714,0.568654128317994,0.192028985507246,0.485714285714286,0.634782608695652,0.225396825396825,0.457142857142857,0.496598639455782,0.634782608695652,0.418010758248549,0.512163864783137,0.545756300994845,0.478571428571429,0.229704545179373
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.08_0.04.csv",0.241269841269841,0.571428571428571,0.624036281179138,0.177333333333333,0.542857142857143,0.667809523809524,0.24093567251462,0.485714285714286,0.490726817042606,0.139102564102564,0.257142857142857,0.230769230769231,0.667809523809524,0.38909384343031,0.48381058874292,0.503335463200125,0.464285714285714,0.19966035280509
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.08_0.1.csv",0.168770764119601,0.4,0.479924062648315,0.283760683760684,0.457142857142857,0.478998778998779,0.130769230769231,0.485714285714286,0.653846153846154,0.238477209065444,0.342857142857143,0.345185346866019,0.653846153846154,0.372120542982376,0.455458578509194,0.489488585589817,0.421428571428571,0.20544447192874
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.06_0.08.csv",0.169191919191919,0.457142857142857,0.516017316017316,0.161094224924012,0.485714285714286,0.588623534520191,0.134654471544715,0.428571428571429,0.491637630662021,0.111528822055138,0.314285714285714,0.34156820622986,0.588623534520191,0.350002534238288,0.452945121642959,0.484461671857347,0.421428571428572,0.144117359428946
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.1_0.04.csv",0.238773946360153,0.314285714285714,0.323721948549535,0.165789473684211,0.371428571428571,0.454135338345865,0.244518272425249,0.514285714285714,0.6374940673944,0.246315789473684,0.428571428571429,0.50546365914787,0.6374940673944,0.370398660329366,0.443673305251137,0.480203753359418,0.407142857142857,0.223849370485824
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.06_0.0.csv",0.306970731426267,0.428571428571429,0.438386606911367,0.283783783783784,0.571428571428571,0.661776061776062,0.155555555555556,0.428571428571429,0.531428571428571,0.282539682539683,0.314285714285714,0.272925170068027,0.661776061776062,0.389685275528872,0.455921694130146,0.476129102546007,0.435714285714286,0.257212438326322
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.08_0.02.csv",0.164705882352941,0.4,0.366386554621849,0.259335038363171,0.657142857142857,0.731384727804165,0.279160739687055,0.514285714285714,0.497500508026824,0.197895622895623,0.342857142857143,0.295324675324675,0.731384727804165,0.392164955280168,0.475610272507903,0.472649116444378,0.478571428571429,0.225274320824697
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.06_0.04.csv",0.191596638655462,0.4,0.437647058823529,0.138377302140368,0.457142857142857,0.544947735191638,0.120634920634921,0.428571428571429,0.553650793650794,0.153453689167975,0.314285714285714,0.303846153846154,0.553650793650794,0.337012857675903,0.430011467689014,0.460022935378029,0.4,0.151015637649682
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.06_0.06.csv",0.196321321321321,0.4,0.4496138996139,0.138830162085976,0.428571428571429,0.528299607369375,0.104575163398693,0.457142857142857,0.627450980392157,0.070145903479237,0.142857142857143,0.135642135642136,0.627450980392157,0.306620883489519,0.396197256448624,0.435251655754392,0.357142857142857,0.127468137571307
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.04_0.04.csv",0.224149659863946,0.314285714285714,0.323537414965986,0.203197945845005,0.428571428571429,0.518860877684407,0.072948328267477,0.342857142857143,0.51063829787234,0.137558181167204,0.285714285714286,0.334522019334049,0.518860877684407,0.308070108035749,0.382373397660669,0.421889652464196,0.342857142857143,0.159463528785908
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.04_0.1.csv",0.162464985994398,0.314285714285714,0.345098039215686,0.149092970521542,0.4,0.503968253968254,0.081632653061225,0.4,0.571428571428571,0.080357142857143,0.228571428571429,0.264285714285714,0.571428571428571,0.291765456182473,0.378454715219421,0.421195144724556,0.335714285714286,0.118386938108577
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.1_0.1.csv",0.33261324731913,0.4,0.400101454723303,0.29188660801564,0.4,0.407568775310711,0.215833333333333,0.371428571428571,0.414047619047619,0.257040998217469,0.371428571428571,0.435701553348612,0.435701553348612,0.358137561014413,0.400034568160924,0.414354850607561,0.385714285714286,0.274343546721393
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.04_0.02.csv",0.198997493734336,0.285714285714286,0.293404940923738,0.198301698301698,0.371428571428571,0.445554445554446,0.06832298136646,0.314285714285714,0.478260869565217,0.183936800526662,0.314285714285714,0.366767610269914,0.478260869565217,0.293271760496396,0.35871276900345,0.395996966578329,0.321428571428571,0.162389743482289
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.02_0.08.csv",0.078125,0.228571428571429,0.282142857142857,0.122315592903828,0.314285714285714,0.401760704281713,0.201945181255526,0.457142857142857,0.563900467348743,0.131467490842491,0.2,0.195159602302459,0.563900467348743,0.264734741339801,0.330370453884472,0.360740907768943,0.3,0.133463316250461
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.1_0.08.csv",0.157307692307692,0.2,0.193736263736264,0.201981351981352,0.371428571428571,0.424342324342324,0.128992248062015,0.342857142857143,0.457585825027685,0.149305555555556,0.314285714285714,0.3625,0.457585825027685,0.275360224132026,0.333341980209713,0.359541103276568,0.307142857142857,0.159396711976654
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.1_0.0.csv",0.218696581196581,0.314285714285714,0.346959706959707,0.103807906863934,0.285714285714286,0.307543051176328,0.269565217391304,0.457142857142857,0.490269151138716,0.239393939393939,0.314285714285714,0.282857142857143,0.490269151138716,0.302543439033852,0.349882202945058,0.356907263032973,0.342857142857143,0.20786591121144
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.04_0.06.csv",0.159987071751778,0.257142857142857,0.252100840336134,0.164280164280164,0.4,0.5004329004329,0.137755102040816,0.342857142857143,0.410204081632653,0.172789115646258,0.257142857142857,0.237369614512472,0.5004329004329,0.274338478981336,0.332156286757127,0.35002685922854,0.314285714285714,0.158702863429754
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.1_0.02.csv",0.222795698924731,0.342857142857143,0.373456221198157,0.178084997439836,0.314285714285714,0.328514373491332,0.305977144452643,0.428571428571429,0.433472464792143,0.194276094276094,0.257142857142857,0.260721500721501,0.433472464792143,0.303346303179465,0.342377712882534,0.349041140050783,0.335714285714286,0.225283483773326
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.04_0.08.csv",0.16499582289056,0.314285714285714,0.322305764411028,0.116071428571429,0.257142857142857,0.278571428571429,0.081632653061225,0.4,0.571428571428571,0.050420168067227,0.171428571428571,0.201680672268908,0.571428571428571,0.244163637677293,0.314605447442135,0.343496609169984,0.285714285714285,0.10328001814761
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.02_0.1.csv",0.172599139990444,0.342857142857143,0.409337246604327,0.141491841491841,0.314285714285714,0.394139194139194,0.059782608695652,0.314285714285714,0.478260869565217,0.051339285714286,0.057142857142857,0.066326530612245,0.478260869565217,0.23348734544872,0.297079408686551,0.337015960230246,0.257142857142857,0.106303218973056
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.1_0.06.csv",0.26799043062201,0.314285714285714,0.301701982228298,0.138888888888889,0.2,0.190476190476191,0.211470795214638,0.4,0.39405348346235,0.1875,0.371428571428571,0.425,0.425,0.283566338050555,0.324618242735141,0.32780791404171,0.321428571428571,0.201462528681384
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.02_0.06.csv",0.152298238135834,0.228571428571429,0.245820647099419,0.126439736733854,0.228571428571429,0.279673267908562,0.12171052631579,0.342857142857143,0.478947368421053,0.22172619047619,0.228571428571429,0.237074829931973,0.478947368421053,0.241021852799509,0.283760942741554,0.310379028340252,0.257142857142857,0.155543672915417
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.04_0.0.csv",0.163068181818182,0.257142857142857,0.248571428571429,0.157671957671958,0.285714285714286,0.352169312169312,0.097060833902939,0.257142857142857,0.3526999316473,0.201715468796214,0.228571428571429,0.209642117716652,0.3526999316473,0.234264221738785,0.273956777334515,0.290770697526173,0.257142857142857,0.154879110547323
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.02_0.02.csv",0.177083333333333,0.285714285714286,0.331632653061224,0.12187134502924,0.228571428571429,0.297356725146199,0.048039215686275,0.142857142857143,0.219831932773109,0.137534340659341,0.171428571428571,0.180847723704867,0.331632653061224,0.195230724830418,0.232280057907103,0.25741725867135,0.207142857142857,0.121132058677047
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.02_0.0.csv",0.095008818342152,0.171428571428571,0.204154195011338,0.128963987028503,0.257142857142857,0.315892034233048,0.048148148148148,0.142857142857143,0.189523809523809,0.154497354497354,0.257142857142857,0.300952380952381,0.315892034233048,0.188809346359014,0.229886731036501,0.252630604930144,0.207142857142857,0.106654577004039
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.02_0.04.csv",0.172348484848485,0.314285714285714,0.356060606060606,0.078286749482402,0.142857142857143,0.180597456373854,0.113997113997114,0.228571428571429,0.268563182848897,0.186350334448161,0.171428571428571,0.179335881509795,0.356060606060606,0.199390222226014,0.230212497992001,0.246139281698288,0.214285714285714,0.137745670694041
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.0_0.0.csv",0.132238716449243,0.2,0.226427607480239,0.120290203623537,0.171428571428571,0.178148835291692,0.048780487804878,0.228571428571429,0.36794425087108,0.14021164021164,0.171428571428571,0.180952380952381,0.36794425087108,0.180535224509439,0.215612705752996,0.238368268648848,0.192857142857143,0.110380262022325
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.0_0.08.csv",0.197274330607664,0.228571428571429,0.282135642135642,0.213059163059163,0.257142857142857,0.275454545454545,0.027777777777778,0.142857142857143,0.25,0.054320987654321,0.085714285714286,0.116825396825397,0.282135642135642,0.177594463150019,0.204837662337662,0.231103896103896,0.178571428571429,0.123108064774732
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.0_0.04.csv",0.088562753036437,0.171428571428571,0.171515326778485,0.125055704099822,0.171428571428571,0.173032849503438,0.150751879699248,0.228571428571429,0.232148227712137,0.114182068361635,0.171428571428571,0.189669896666801,0.232148227712137,0.165647987392929,0.18865293043975,0.191591575165215,0.185714285714286,0.119638101299286
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.0_0.06.csv",0.011111111111111,0.028571428571429,0.051428571428572,0.100217864923747,0.171428571428571,0.188608776844071,0.027777777777778,0.142857142857143,0.25,0.132651072124756,0.2,0.243659147869674,0.25,0.129025955411404,0.159569204874932,0.183424124035579,0.135714285714286,0.067939456484348
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.0_0.02.csv",0.089316239316239,0.142857142857143,0.160769230769231,0.095559056956116,0.114285714285714,0.133353341336535,0.066045066045066,0.142857142857143,0.214985014985015,0.027777777777778,0.114285714285714,0.185714285714286,0.214985014985015,0.123983810598832,0.151138448386348,0.173705468201267,0.128571428571429,0.0696745350238
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_cont/dffmrr0.0_0.1.csv",0.197839506172839,0.2,0.209444444444444,0.226190476190476,0.257142857142857,0.263605442176871,0.055555555555556,0.085714285714286,0.085714285714286,0.051851851851852,0.057142857142857,0.083809523809524,0.263605442176871,0.147834257159654,0.155321712018141,0.160643424036281,0.15,0.132859347442681
,0.185110382656486,0.31984126984127,0.34298590342245,0.173296342428981,0.363492063492063,0.421921802889279,0.133309249596236,0.358730158730159,0.456358510888135,0.165774708579819,0.275396825396825,0.294681986199165,,,,,,
,,,,,,,,,0.703703703703704,,,,,,,,,
